transaction_id,created_at,chargeback_at,chargeback_reason
87585,2024-03-01 19:44:00,2024-04-06 19:44:00,FRAUD
87589,2024-03-01 19:48:00,2024-04-01 19:48:00,FRAUD
87597,2024-03-01 19:56:00,2024-03-08 19:56:00,NOT_RECEIVED
87611,2024-03-01 20:10:00,2024-04-01 20:10:00,FRAUD
87613,2024-03-01 20:12:00,2024-04-14 20:12:00,FRAUD
87620,2024-03-01 20:19:00,2024-04-03 20:19:00,FRAUD
87627,2024-03-01 20:26:00,2024-03-08 20:26:00,NOT_RECEIVED
87651,2024-03-01 20:50:00,2024-04-09 20:50:00,FRAUD
87652,2024-03-01 20:51:00,2024-03-30 20:51:00,FRAUD
87658,2024-03-01 20:57:00,2024-03-21 20:57:00,FRAUD
87685,2024-03-01 21:24:00,2024-04-13 21:24:00,FRAUD
87686,2024-03-01 21:25:00,2024-03-23 21:25:00,FRAUD
87687,2024-03-01 21:26:00,2024-03-11 21:26:00,FRAUD
87690,2024-03-01 21:29:00,2024-04-02 21:29:00,FRAUD
87691,2024-03-01 21:30:00,2024-03-14 21:30:00,NOT_RECEIVED
87692,2024-03-01 21:31:00,2024-04-07 21:31:00,NOT_RECEIVED
87693,2024-03-01 21:32:00,2024-04-02 21:32:00,FRAUD
87701,2024-03-01 21:40:00,2024-03-22 21:40:00,FRAUD
87708,2024-03-01 21:47:00,2024-03-16 21:47:00,FRAUD
87718,2024-03-01 21:57:00,2024-04-02 21:57:00,FRAUD
87720,2024-03-01 21:59:00,2024-04-07 21:59:00,FRAUD
87722,2024-03-01 22:01:00,2024-04-09 22:01:00,FRAUD
87723,2024-03-01 22:02:00,2024-04-10 22:02:00,FRAUD
87736,2024-03-01 22:15:00,2024-04-14 22:15:00,FRAUD
87737,2024-03-01 22:16:00,2024-04-13 22:16:00,NOT_RECEIVED
87739,2024-03-01 22:18:00,2024-04-10 22:18:00,NOT_RECEIVED
87751,2024-03-01 22:30:00,2024-04-09 22:30:00,FRAUD
87753,2024-03-01 22:32:00,2024-04-07 22:32:00,FRAUD
87757,2024-03-01 22:36:00,2024-03-18 22:36:00,NOT_RECEIVED
87762,2024-03-01 22:41:00,2024-04-09 22:41:00,NOT_RECEIVED
87765,2024-03-01 22:44:00,2024-04-08 22:44:00,DISPUTE_OTHER
87768,2024-03-01 22:47:00,2024-03-17 22:47:00,FRAUD
87779,2024-03-01 22:58:00,2024-03-28 22:58:00,NOT_RECEIVED
87781,2024-03-01 23:00:00,2024-03-13 23:00:00,FRAUD
87800,2024-03-01 23:19:00,2024-03-14 23:19:00,FRAUD
87810,2024-03-01 23:29:00,2024-03-10 23:29:00,FRAUD
87813,2024-03-01 23:32:00,2024-03-18 23:32:00,FRAUD
87827,2024-03-01 23:46:00,2024-04-01 23:46:00,FRAUD
87829,2024-03-01 23:48:00,2024-04-02 23:48:00,FRAUD
87841,2024-03-02 00:00:00,2024-03-17 00:00:00,DISPUTE_OTHER
87846,2024-03-02 00:05:00,2024-03-10 00:05:00,NOT_RECEIVED
87858,2024-03-02 00:17:00,2024-04-03 00:17:00,FRAUD
87866,2024-03-02 00:25:00,2024-04-11 00:25:00,FRAUD
87867,2024-03-02 00:26:00,2024-03-10 00:26:00,FRAUD
87871,2024-03-02 00:30:00,2024-03-31 00:30:00,NOT_RECEIVED
87872,2024-03-02 00:31:00,2024-03-11 00:31:00,FRAUD
87886,2024-03-02 00:45:00,2024-04-07 00:45:00,FRAUD
87901,2024-03-02 01:00:00,2024-04-14 01:00:00,NOT_RECEIVED
87904,2024-03-02 01:03:00,2024-03-12 01:03:00,FRAUD
87912,2024-03-02 01:11:00,2024-04-11 01:11:00,FRAUD
87916,2024-03-02 01:15:00,2024-03-24 01:15:00,FRAUD
87921,2024-03-02 01:20:00,2024-03-09 01:20:00,FRAUD
87923,2024-03-02 01:22:00,2024-03-30 01:22:00,DISPUTE_OTHER
87924,2024-03-02 01:23:00,2024-03-24 01:23:00,FRAUD
87926,2024-03-02 01:25:00,2024-03-21 01:25:00,FRAUD
87930,2024-03-02 01:29:00,2024-04-01 01:29:00,FRAUD
87931,2024-03-02 01:30:00,2024-03-20 01:30:00,FRAUD
87932,2024-03-02 01:31:00,2024-03-22 01:31:00,NOT_RECEIVED
87936,2024-03-02 01:35:00,2024-03-23 01:35:00,FRAUD
87953,2024-03-02 01:52:00,2024-03-22 01:52:00,FRAUD
87958,2024-03-02 01:57:00,2024-04-06 01:57:00,FRAUD
87970,2024-03-02 02:09:00,2024-03-11 02:09:00,FRAUD
87975,2024-03-02 02:14:00,2024-03-11 02:14:00,FRAUD
87981,2024-03-02 02:20:00,2024-03-13 02:20:00,FRAUD
87983,2024-03-02 02:22:00,2024-03-18 02:22:00,FRAUD
87985,2024-03-02 02:24:00,2024-03-29 02:24:00,FRAUD
87993,2024-03-02 02:32:00,2024-03-25 02:32:00,FRAUD
88015,2024-03-02 02:54:00,2024-03-25 02:54:00,FRAUD
88019,2024-03-02 02:58:00,2024-04-01 02:58:00,FRAUD
88022,2024-03-02 03:01:00,2024-03-16 03:01:00,DISPUTE_OTHER
88026,2024-03-02 03:05:00,2024-03-17 03:05:00,FRAUD
88031,2024-03-02 03:10:00,2024-04-09 03:10:00,FRAUD
88034,2024-03-02 03:13:00,2024-04-08 03:13:00,FRAUD
88035,2024-03-02 03:14:00,2024-03-27 03:14:00,FRAUD
88038,2024-03-02 03:17:00,2024-04-08 03:17:00,NOT_RECEIVED
88044,2024-03-02 03:23:00,2024-03-10 03:23:00,FRAUD
88048,2024-03-02 03:27:00,2024-03-14 03:27:00,DISPUTE_OTHER
88057,2024-03-02 03:36:00,2024-03-31 03:36:00,FRAUD
88068,2024-03-02 03:47:00,2024-04-14 03:47:00,FRAUD
88073,2024-03-02 03:52:00,2024-03-12 03:52:00,NOT_RECEIVED
88087,2024-03-02 04:06:00,2024-03-22 04:06:00,NOT_RECEIVED
88090,2024-03-02 04:09:00,2024-04-05 04:09:00,FRAUD
88091,2024-03-02 04:10:00,2024-03-11 04:10:00,FRAUD
88098,2024-03-02 04:17:00,2024-03-20 04:17:00,FRAUD
88099,2024-03-02 04:18:00,2024-04-16 04:18:00,FRAUD
88109,2024-03-02 04:28:00,2024-04-12 04:28:00,FRAUD
88111,2024-03-02 04:30:00,2024-03-10 04:30:00,FRAUD
88115,2024-03-02 04:34:00,2024-03-13 04:34:00,DISPUTE_OTHER
88117,2024-03-02 04:36:00,2024-03-24 04:36:00,FRAUD
88120,2024-03-02 04:39:00,2024-03-27 04:39:00,FRAUD
88124,2024-03-02 04:43:00,2024-03-23 04:43:00,FRAUD
88135,2024-03-02 04:54:00,2024-03-10 04:54:00,FRAUD
88150,2024-03-02 05:09:00,2024-03-10 05:09:00,FRAUD
88155,2024-03-02 05:14:00,2024-04-06 05:14:00,FRAUD
88161,2024-03-02 05:20:00,2024-04-10 05:20:00,FRAUD
88185,2024-03-02 05:44:00,2024-04-16 05:44:00,DISPUTE_OTHER
88186,2024-03-02 05:45:00,2024-04-10 05:45:00,FRAUD
88191,2024-03-02 05:50:00,2024-04-12 05:50:00,FRAUD
88196,2024-03-02 05:55:00,2024-03-22 05:55:00,DISPUTE_OTHER
88199,2024-03-02 05:58:00,2024-03-17 05:58:00,NOT_RECEIVED
88202,2024-03-02 06:01:00,2024-03-19 06:01:00,FRAUD
88219,2024-03-02 06:18:00,2024-04-09 06:18:00,FRAUD
88224,2024-03-02 06:23:00,2024-04-16 06:23:00,FRAUD
88230,2024-03-02 06:29:00,2024-03-18 06:29:00,FRAUD
88233,2024-03-02 06:32:00,2024-03-14 06:32:00,FRAUD
88242,2024-03-02 06:41:00,2024-03-20 06:41:00,FRAUD
88243,2024-03-02 06:42:00,2024-04-08 06:42:00,FRAUD
88244,2024-03-02 06:43:00,2024-04-09 06:43:00,FRAUD
88257,2024-03-02 06:56:00,2024-03-24 06:56:00,FRAUD
88260,2024-03-02 06:59:00,2024-03-14 06:59:00,FRAUD
88267,2024-03-02 07:06:00,2024-03-13 07:06:00,FRAUD
88282,2024-03-02 07:21:00,2024-03-16 07:21:00,FRAUD
88286,2024-03-02 07:25:00,2024-04-15 07:25:00,FRAUD
88290,2024-03-02 07:29:00,2024-04-08 07:29:00,FRAUD
88293,2024-03-02 07:32:00,2024-04-16 07:32:00,DISPUTE_OTHER
88296,2024-03-02 07:35:00,2024-03-28 07:35:00,NOT_RECEIVED
88310,2024-03-02 07:49:00,2024-03-29 07:49:00,NOT_RECEIVED
88317,2024-03-02 07:56:00,2024-04-16 07:56:00,NOT_RECEIVED
88322,2024-03-02 08:01:00,2024-03-30 08:01:00,NOT_RECEIVED
88323,2024-03-02 08:02:00,2024-04-09 08:02:00,FRAUD
88324,2024-03-02 08:03:00,2024-03-13 08:03:00,FRAUD
88327,2024-03-02 08:06:00,2024-03-16 08:06:00,FRAUD
88328,2024-03-02 08:07:00,2024-03-26 08:07:00,FRAUD
88335,2024-03-02 08:14:00,2024-03-22 08:14:00,FRAUD
88345,2024-03-02 08:24:00,2024-03-19 08:24:00,NOT_RECEIVED
88350,2024-03-02 08:29:00,2024-04-15 08:29:00,FRAUD
88353,2024-03-02 08:32:00,2024-04-12 08:32:00,FRAUD
88354,2024-03-02 08:33:00,2024-03-30 08:33:00,FRAUD
88355,2024-03-02 08:34:00,2024-03-09 08:34:00,FRAUD
88364,2024-03-02 08:43:00,2024-03-31 08:43:00,NOT_RECEIVED
88370,2024-03-02 08:49:00,2024-03-27 08:49:00,FRAUD
88371,2024-03-02 08:50:00,2024-03-26 08:50:00,FRAUD
88372,2024-03-02 08:51:00,2024-03-26 08:51:00,FRAUD
88376,2024-03-02 08:55:00,2024-04-08 08:55:00,FRAUD
88381,2024-03-02 09:00:00,2024-04-09 09:00:00,FRAUD
88389,2024-03-02 09:08:00,2024-03-15 09:08:00,FRAUD
88396,2024-03-02 09:15:00,2024-04-02 09:15:00,FRAUD
88403,2024-03-02 09:22:00,2024-04-01 09:22:00,FRAUD
88406,2024-03-02 09:25:00,2024-03-17 09:25:00,FRAUD
88407,2024-03-02 09:26:00,2024-03-14 09:26:00,FRAUD
88410,2024-03-02 09:29:00,2024-04-02 09:29:00,FRAUD
88422,2024-03-02 09:41:00,2024-04-08 09:41:00,FRAUD
88423,2024-03-02 09:42:00,2024-04-01 09:42:00,NOT_RECEIVED
88435,2024-03-02 09:54:00,2024-04-01 09:54:00,DISPUTE_OTHER
88451,2024-03-02 10:10:00,2024-03-18 10:10:00,FRAUD
88455,2024-03-02 10:14:00,2024-03-13 10:14:00,FRAUD
88456,2024-03-02 10:15:00,2024-03-14 10:15:00,NOT_RECEIVED
88472,2024-03-02 10:31:00,2024-03-28 10:31:00,NOT_RECEIVED
88473,2024-03-02 10:32:00,2024-03-26 10:32:00,FRAUD
88474,2024-03-02 10:33:00,2024-04-08 10:33:00,NOT_RECEIVED
88480,2024-03-02 10:39:00,2024-04-08 10:39:00,FRAUD
88494,2024-03-02 10:53:00,2024-03-16 10:53:00,FRAUD
88497,2024-03-02 10:56:00,2024-04-10 10:56:00,FRAUD
88498,2024-03-02 10:57:00,2024-03-14 10:57:00,FRAUD
88503,2024-03-02 11:02:00,2024-03-26 11:02:00,FRAUD
88508,2024-03-02 11:07:00,2024-04-01 11:07:00,FRAUD
88512,2024-03-02 11:11:00,2024-03-26 11:11:00,FRAUD
88516,2024-03-02 11:15:00,2024-04-05 11:15:00,FRAUD
88517,2024-03-02 11:16:00,2024-04-01 11:16:00,FRAUD
88527,2024-03-02 11:26:00,2024-03-13 11:26:00,DISPUTE_OTHER
88531,2024-03-02 11:30:00,2024-03-31 11:30:00,FRAUD
88535,2024-03-02 11:34:00,2024-04-02 11:34:00,FRAUD
88543,2024-03-02 11:42:00,2024-03-13 11:42:00,FRAUD
88546,2024-03-02 11:45:00,2024-03-31 11:45:00,FRAUD
88547,2024-03-02 11:46:00,2024-03-26 11:46:00,NOT_RECEIVED
88551,2024-03-02 11:50:00,2024-03-30 11:50:00,NOT_RECEIVED
88552,2024-03-02 11:51:00,2024-03-22 11:51:00,NOT_RECEIVED
88569,2024-03-02 12:08:00,2024-03-19 12:08:00,FRAUD
88570,2024-03-02 12:09:00,2024-03-27 12:09:00,FRAUD
88572,2024-03-02 12:11:00,2024-04-12 12:11:00,NOT_RECEIVED
88574,2024-03-02 12:13:00,2024-03-12 12:13:00,FRAUD
88575,2024-03-02 12:14:00,2024-04-09 12:14:00,FRAUD
88578,2024-03-02 12:17:00,2024-03-19 12:17:00,FRAUD
88581,2024-03-02 12:20:00,2024-04-07 12:20:00,FRAUD
88587,2024-03-02 12:26:00,2024-03-16 12:26:00,FRAUD
88591,2024-03-02 12:30:00,2024-03-22 12:30:00,FRAUD
88598,2024-03-02 12:37:00,2024-03-20 12:37:00,NOT_RECEIVED
88602,2024-03-02 12:41:00,2024-03-15 12:41:00,FRAUD
88605,2024-03-02 12:44:00,2024-04-01 12:44:00,NOT_RECEIVED
88614,2024-03-02 12:53:00,2024-04-15 12:53:00,FRAUD
88617,2024-03-02 12:56:00,2024-04-01 12:56:00,FRAUD
88622,2024-03-02 13:01:00,2024-03-30 13:01:00,FRAUD
88637,2024-03-02 13:16:00,2024-03-13 13:16:00,FRAUD
88638,2024-03-02 13:17:00,2024-03-24 13:17:00,FRAUD
88643,2024-03-02 13:22:00,2024-03-17 13:22:00,FRAUD
88645,2024-03-02 13:24:00,2024-04-07 13:24:00,FRAUD
88676,2024-03-02 13:55:00,2024-04-07 13:55:00,DISPUTE_OTHER
88693,2024-03-02 14:12:00,2024-04-06 14:12:00,FRAUD
88694,2024-03-02 14:13:00,2024-04-13 14:13:00,FRAUD
88695,2024-03-02 14:14:00,2024-04-06 14:14:00,FRAUD
88701,2024-03-02 14:20:00,2024-04-10 14:20:00,FRAUD
88704,2024-03-02 14:23:00,2024-04-15 14:23:00,FRAUD
88716,2024-03-02 14:35:00,2024-04-14 14:35:00,FRAUD
88718,2024-03-02 14:37:00,2024-03-24 14:37:00,FRAUD
88720,2024-03-02 14:39:00,2024-03-17 14:39:00,FRAUD
88734,2024-03-02 14:53:00,2024-04-05 14:53:00,NOT_RECEIVED
88735,2024-03-02 14:54:00,2024-03-10 14:54:00,FRAUD
88741,2024-03-02 15:00:00,2024-04-11 15:00:00,FRAUD
88742,2024-03-02 15:01:00,2024-03-20 15:01:00,DISPUTE_OTHER
88747,2024-03-02 15:06:00,2024-04-10 15:06:00,FRAUD
88749,2024-03-02 15:08:00,2024-03-28 15:08:00,FRAUD
88758,2024-03-02 15:17:00,2024-03-18 15:17:00,FRAUD
88763,2024-03-02 15:22:00,2024-03-24 15:22:00,FRAUD
88766,2024-03-02 15:25:00,2024-04-07 15:25:00,FRAUD
88771,2024-03-02 15:30:00,2024-03-12 15:30:00,NOT_RECEIVED
88778,2024-03-02 15:37:00,2024-04-07 15:37:00,FRAUD
88782,2024-03-02 15:41:00,2024-04-05 15:41:00,FRAUD
88783,2024-03-02 15:42:00,2024-04-15 15:42:00,NOT_RECEIVED
88789,2024-03-02 15:48:00,2024-03-28 15:48:00,NOT_RECEIVED
88802,2024-03-02 16:01:00,2024-03-19 16:01:00,FRAUD
88810,2024-03-02 16:09:00,2024-03-09 16:09:00,FRAUD
88811,2024-03-02 16:10:00,2024-03-12 16:10:00,FRAUD
88812,2024-03-02 16:11:00,2024-04-02 16:11:00,NOT_RECEIVED
88821,2024-03-02 16:20:00,2024-03-13 16:20:00,NOT_RECEIVED
88822,2024-03-02 16:21:00,2024-04-16 16:21:00,FRAUD
88823,2024-03-02 16:22:00,2024-03-14 16:22:00,DISPUTE_OTHER
88836,2024-03-02 16:35:00,2024-03-20 16:35:00,FRAUD
88838,2024-03-02 16:37:00,2024-04-02 16:37:00,FRAUD
88840,2024-03-02 16:39:00,2024-03-21 16:39:00,FRAUD
88846,2024-03-02 16:45:00,2024-03-22 16:45:00,FRAUD
88869,2024-03-02 17:08:00,2024-03-28 17:08:00,FRAUD
88872,2024-03-02 17:11:00,2024-04-06 17:11:00,DISPUTE_OTHER
88898,2024-03-02 17:37:00,2024-04-04 17:37:00,DISPUTE_OTHER
88923,2024-03-02 18:02:00,2024-03-14 18:02:00,FRAUD
88924,2024-03-02 18:03:00,2024-03-26 18:03:00,DISPUTE_OTHER
88925,2024-03-02 18:04:00,2024-03-12 18:04:00,FRAUD
88929,2024-03-02 18:08:00,2024-03-09 18:08:00,FRAUD
88933,2024-03-02 18:12:00,2024-04-10 18:12:00,FRAUD
88935,2024-03-02 18:14:00,2024-04-06 18:14:00,DISPUTE_OTHER
88936,2024-03-02 18:15:00,2024-03-15 18:15:00,FRAUD
88941,2024-03-02 18:20:00,2024-03-16 18:20:00,DISPUTE_OTHER
88955,2024-03-02 18:34:00,2024-03-26 18:34:00,FRAUD
88957,2024-03-02 18:36:00,2024-03-25 18:36:00,FRAUD
88963,2024-03-02 18:42:00,2024-04-04 18:42:00,FRAUD
88967,2024-03-02 18:46:00,2024-03-17 18:46:00,FRAUD
88968,2024-03-02 18:47:00,2024-03-10 18:47:00,NOT_RECEIVED
88971,2024-03-02 18:50:00,2024-03-15 18:50:00,FRAUD
88973,2024-03-02 18:52:00,2024-03-13 18:52:00,NOT_RECEIVED
88976,2024-03-02 18:55:00,2024-03-27 18:55:00,NOT_RECEIVED
88981,2024-03-02 19:00:00,2024-03-16 19:00:00,DISPUTE_OTHER
88982,2024-03-02 19:01:00,2024-03-12 19:01:00,FRAUD
88984,2024-03-02 19:03:00,2024-04-08 19:03:00,FRAUD
88988,2024-03-02 19:07:00,2024-03-26 19:07:00,FRAUD
88991,2024-03-02 19:10:00,2024-04-02 19:10:00,FRAUD
88993,2024-03-02 19:12:00,2024-04-15 19:12:00,NOT_RECEIVED
89003,2024-03-02 19:22:00,2024-04-07 19:22:00,FRAUD
89005,2024-03-02 19:24:00,2024-03-10 19:24:00,FRAUD
89014,2024-03-02 19:33:00,2024-03-13 19:33:00,FRAUD
89019,2024-03-02 19:38:00,2024-03-26 19:38:00,FRAUD
89024,2024-03-02 19:43:00,2024-03-20 19:43:00,DISPUTE_OTHER
89040,2024-03-02 19:59:00,2024-04-05 19:59:00,NOT_RECEIVED
89053,2024-03-02 20:12:00,2024-03-31 20:12:00,FRAUD
89054,2024-03-02 20:13:00,2024-03-22 20:13:00,FRAUD
89056,2024-03-02 20:15:00,2024-03-20 20:15:00,FRAUD
89059,2024-03-02 20:18:00,2024-03-26 20:18:00,NOT_RECEIVED
89060,2024-03-02 20:19:00,2024-03-19 20:19:00,FRAUD
89071,2024-03-02 20:30:00,2024-03-18 20:30:00,NOT_RECEIVED
89090,2024-03-02 20:49:00,2024-03-18 20:49:00,NOT_RECEIVED
89102,2024-03-02 21:01:00,2024-03-20 21:01:00,FRAUD
89112,2024-03-02 21:11:00,2024-04-10 21:11:00,FRAUD
89116,2024-03-02 21:15:00,2024-03-19 21:15:00,NOT_RECEIVED
89125,2024-03-02 21:24:00,2024-03-28 21:24:00,FRAUD
89137,2024-03-02 21:36:00,2024-03-20 21:36:00,FRAUD
89138,2024-03-02 21:37:00,2024-04-10 21:37:00,FRAUD
89142,2024-03-02 21:41:00,2024-04-09 21:41:00,DISPUTE_OTHER
89145,2024-03-02 21:44:00,2024-04-10 21:44:00,FRAUD
89146,2024-03-02 21:45:00,2024-03-16 21:45:00,NOT_RECEIVED
89148,2024-03-02 21:47:00,2024-03-15 21:47:00,FRAUD
89165,2024-03-02 22:04:00,2024-04-09 22:04:00,DISPUTE_OTHER
89172,2024-03-02 22:11:00,2024-04-01 22:11:00,DISPUTE_OTHER
89176,2024-03-02 22:15:00,2024-03-31 22:15:00,DISPUTE_OTHER
89178,2024-03-02 22:17:00,2024-04-12 22:17:00,NOT_RECEIVED
89202,2024-03-02 22:41:00,2024-03-31 22:41:00,FRAUD
89208,2024-03-02 22:47:00,2024-04-03 22:47:00,NOT_RECEIVED
89220,2024-03-02 22:59:00,2024-03-16 22:59:00,DISPUTE_OTHER
89222,2024-03-02 23:01:00,2024-04-12 23:01:00,FRAUD
89224,2024-03-02 23:03:00,2024-04-04 23:03:00,FRAUD
89231,2024-03-02 23:10:00,2024-04-04 23:10:00,FRAUD
89237,2024-03-02 23:16:00,2024-04-11 23:16:00,FRAUD
89240,2024-03-02 23:19:00,2024-03-25 23:19:00,NOT_RECEIVED
89241,2024-03-02 23:20:00,2024-04-06 23:20:00,NOT_RECEIVED
89243,2024-03-02 23:22:00,2024-04-13 23:22:00,NOT_RECEIVED
89246,2024-03-02 23:25:00,2024-03-29 23:25:00,FRAUD
89261,2024-03-02 23:40:00,2024-04-04 23:40:00,NOT_RECEIVED
89264,2024-03-02 23:43:00,2024-03-26 23:43:00,DISPUTE_OTHER
89267,2024-03-02 23:46:00,2024-04-13 23:46:00,NOT_RECEIVED
89271,2024-03-02 23:50:00,2024-04-02 23:50:00,FRAUD
89277,2024-03-02 23:56:00,2024-03-22 23:56:00,FRAUD
89281,2024-03-03 00:00:00,2024-03-13 00:00:00,NOT_RECEIVED
89282,2024-03-03 00:01:00,2024-04-17 00:01:00,FRAUD
89293,2024-03-03 00:12:00,2024-03-25 00:12:00,FRAUD
89304,2024-03-03 00:23:00,2024-04-08 00:23:00,FRAUD
89308,2024-03-03 00:27:00,2024-03-21 00:27:00,FRAUD
89314,2024-03-03 00:33:00,2024-03-27 00:33:00,FRAUD
89321,2024-03-03 00:40:00,2024-04-14 00:40:00,FRAUD
89345,2024-03-03 01:04:00,2024-03-18 01:04:00,DISPUTE_OTHER
89358,2024-03-03 01:17:00,2024-03-14 01:17:00,FRAUD
89369,2024-03-03 01:28:00,2024-03-22 01:28:00,FRAUD
89371,2024-03-03 01:30:00,2024-03-17 01:30:00,FRAUD
89387,2024-03-03 01:46:00,2024-04-10 01:46:00,FRAUD
89405,2024-03-03 02:04:00,2024-04-07 02:04:00,FRAUD
89422,2024-03-03 02:21:00,2024-03-20 02:21:00,FRAUD
89427,2024-03-03 02:26:00,2024-03-16 02:26:00,FRAUD
89433,2024-03-03 02:32:00,2024-04-12 02:32:00,NOT_RECEIVED
89434,2024-03-03 02:33:00,2024-04-01 02:33:00,DISPUTE_OTHER
89443,2024-03-03 02:42:00,2024-03-10 02:42:00,FRAUD
89448,2024-03-03 02:47:00,2024-03-26 02:47:00,DISPUTE_OTHER
89449,2024-03-03 02:48:00,2024-04-12 02:48:00,DISPUTE_OTHER
89453,2024-03-03 02:52:00,2024-03-21 02:52:00,NOT_RECEIVED
89456,2024-03-03 02:55:00,2024-04-07 02:55:00,NOT_RECEIVED
89458,2024-03-03 02:57:00,2024-04-06 02:57:00,FRAUD
89459,2024-03-03 02:58:00,2024-04-16 02:58:00,FRAUD
89469,2024-03-03 03:08:00,2024-04-11 03:08:00,FRAUD
89472,2024-03-03 03:11:00,2024-03-24 03:11:00,FRAUD
89479,2024-03-03 03:18:00,2024-03-27 03:18:00,FRAUD
89482,2024-03-03 03:21:00,2024-03-31 03:21:00,DISPUTE_OTHER
89493,2024-03-03 03:32:00,2024-03-12 03:32:00,FRAUD
89496,2024-03-03 03:35:00,2024-03-18 03:35:00,FRAUD
89497,2024-03-03 03:36:00,2024-03-24 03:36:00,NOT_RECEIVED
89498,2024-03-03 03:37:00,2024-04-06 03:37:00,FRAUD
89499,2024-03-03 03:38:00,2024-03-12 03:38:00,NOT_RECEIVED
89509,2024-03-03 03:48:00,2024-04-02 03:48:00,FRAUD
89510,2024-03-03 03:49:00,2024-03-26 03:49:00,FRAUD
89513,2024-03-03 03:52:00,2024-04-01 03:52:00,NOT_RECEIVED
89518,2024-03-03 03:57:00,2024-03-30 03:57:00,DISPUTE_OTHER
89532,2024-03-03 04:11:00,2024-03-31 04:11:00,FRAUD
89541,2024-03-03 04:20:00,2024-03-23 04:20:00,FRAUD
89545,2024-03-03 04:24:00,2024-03-12 04:24:00,FRAUD
89556,2024-03-03 04:35:00,2024-03-18 04:35:00,DISPUTE_OTHER
89558,2024-03-03 04:37:00,2024-04-02 04:37:00,NOT_RECEIVED
89568,2024-03-03 04:47:00,2024-03-21 04:47:00,NOT_RECEIVED
89569,2024-03-03 04:48:00,2024-04-04 04:48:00,FRAUD
89578,2024-03-03 04:57:00,2024-03-22 04:57:00,FRAUD
89594,2024-03-03 05:13:00,2024-03-23 05:13:00,FRAUD
89596,2024-03-03 05:15:00,2024-04-17 05:15:00,FRAUD
89597,2024-03-03 05:16:00,2024-04-04 05:16:00,FRAUD
89610,2024-03-03 05:29:00,2024-03-22 05:29:00,NOT_RECEIVED
89611,2024-03-03 05:30:00,2024-03-15 05:30:00,NOT_RECEIVED
89622,2024-03-03 05:41:00,2024-03-12 05:41:00,FRAUD
89627,2024-03-03 05:46:00,2024-03-13 05:46:00,FRAUD
89629,2024-03-03 05:48:00,2024-04-04 05:48:00,FRAUD
89633,2024-03-03 05:52:00,2024-03-24 05:52:00,FRAUD
89639,2024-03-03 05:58:00,2024-03-15 05:58:00,NOT_RECEIVED
89644,2024-03-03 06:03:00,2024-04-17 06:03:00,FRAUD
89645,2024-03-03 06:04:00,2024-04-02 06:04:00,DISPUTE_OTHER
89651,2024-03-03 06:10:00,2024-03-27 06:10:00,FRAUD
89658,2024-03-03 06:17:00,2024-04-13 06:17:00,FRAUD
89666,2024-03-03 06:25:00,2024-03-16 06:25:00,FRAUD
89673,2024-03-03 06:32:00,2024-04-16 06:32:00,FRAUD
89676,2024-03-03 06:35:00,2024-03-27 06:35:00,FRAUD
89689,2024-03-03 06:48:00,2024-04-06 06:48:00,FRAUD
89693,2024-03-03 06:52:00,2024-04-11 06:52:00,NOT_RECEIVED
89704,2024-03-03 07:03:00,2024-04-01 07:03:00,FRAUD
89709,2024-03-03 07:08:00,2024-03-30 07:08:00,FRAUD
89711,2024-03-03 07:10:00,2024-04-01 07:10:00,FRAUD
89713,2024-03-03 07:12:00,2024-04-10 07:12:00,NOT_RECEIVED
89720,2024-03-03 07:19:00,2024-03-29 07:19:00,NOT_RECEIVED
89736,2024-03-03 07:35:00,2024-04-12 07:35:00,DISPUTE_OTHER
89738,2024-03-03 07:37:00,2024-03-18 07:37:00,NOT_RECEIVED
89741,2024-03-03 07:40:00,2024-03-23 07:40:00,NOT_RECEIVED
89752,2024-03-03 07:51:00,2024-04-02 07:51:00,FRAUD
89759,2024-03-03 07:58:00,2024-03-28 07:58:00,FRAUD
89760,2024-03-03 07:59:00,2024-03-25 07:59:00,NOT_RECEIVED
89768,2024-03-03 08:07:00,2024-03-23 08:07:00,DISPUTE_OTHER
89772,2024-03-03 08:11:00,2024-04-12 08:11:00,FRAUD
89775,2024-03-03 08:14:00,2024-03-12 08:14:00,FRAUD
89793,2024-03-03 08:32:00,2024-03-10 08:32:00,FRAUD
89795,2024-03-03 08:34:00,2024-03-23 08:34:00,NOT_RECEIVED
89796,2024-03-03 08:35:00,2024-04-02 08:35:00,FRAUD
89803,2024-03-03 08:42:00,2024-03-29 08:42:00,FRAUD
89810,2024-03-03 08:49:00,2024-03-22 08:49:00,FRAUD
89811,2024-03-03 08:50:00,2024-04-11 08:50:00,NOT_RECEIVED
89812,2024-03-03 08:51:00,2024-03-12 08:51:00,FRAUD
89816,2024-03-03 08:55:00,2024-03-17 08:55:00,FRAUD
89819,2024-03-03 08:58:00,2024-04-16 08:58:00,FRAUD
89827,2024-03-03 09:06:00,2024-04-05 09:06:00,NOT_RECEIVED
89830,2024-03-03 09:09:00,2024-04-16 09:09:00,FRAUD
89837,2024-03-03 09:16:00,2024-04-05 09:16:00,FRAUD
89847,2024-03-03 09:26:00,2024-04-03 09:26:00,FRAUD
89869,2024-03-03 09:48:00,2024-04-16 09:48:00,FRAUD
89873,2024-03-03 09:52:00,2024-04-01 09:52:00,FRAUD
