ip_id,ip_risk_level
33762,0.1176
33763,0.0518
33764,0.2703
33765,0.0551
33766,0.2116
33767,0.1441
33768,0.049
33769,0.1272
33770,0.0532
33771,0.1215
33772,0.0159
33773,0.1776
33774,0.1931
33775,0.0143
33776,0.2737
33777,0.0852
33778,0.0541
33779,0.1165
33780,0.311
33781,0.0853
33782,0.0358
33783,0.1302
33784,0.1888
33785,0.0383
33786,0.1537
33787,0.0524
33788,0.1181
33789,0.1157
33790,0.0439
33791,0.1228
33792,0.099
33793,0.0236
33794,0.0189
33795,0.0982
33796,0.1347
33797,0.0182
33798,0.0368
33799,0.0891
33800,0.1523
33801,0.2285
33802,0.0733
33803,0.1622
33804,0.1725
33805,0.2462
33806,0.1338
33807,0.1145
33808,0.2101
33809,0.0407
33810,0.0171
33811,0.1419
33812,0.175
33813,0.0159
33814,0.1007
33815,0.1464
33816,0.1929
33817,0.1762
33818,0.1564
33819,0.2611
33820,0.0533
33821,0.1088
33822,0.1165
33823,0.239
33824,0.1534
33825,0.0459
33826,0.0923
33827,0.0572
33828,0.204
33829,0.0568
33830,0.1873
33831,0.169
33832,0.232
33833,0.2815
33834,0.0383
33835,0.1332
33836,0.039
33837,0.0843
33838,0.3761
33839,0.0031
33840,0.104
33841,0.1882
33842,0.0286
33843,0.1774
33844,0.0664
33845,0.0572
33846,0.0996
33847,0.3291
33848,0.1714
33849,0.0637
33850,0.071
33851,0.1799
33852,0.0648
33853,0.1535
33854,0.3432
33855,0.1738
33856,0.1456
33857,0.1134
33858,0.0098
33859,0.0557
33860,0.1563
33861,0.0836
33862,0.0453
33863,0.1719
33864,0.0534
33865,0.164
33866,0.0265
33867,0.0575
33868,0.0538
33869,0.0443
33870,0.0205
33871,0.033
33872,0.1046
33873,0.1162
33874,0.0798
33875,0.3398
33876,0.2209
33877,0.1226
33878,0.1469
33879,0.1336
33880,0.233
33881,0.1507
33882,0.098
33883,0.2322
33884,0.1724
33885,0.0798
33886,0.032
33887,0.073
33888,0.2091
33889,0.1975
33890,0.0606
33891,0.1914
33892,0.0727
33893,0.1102
33894,0.129
33895,0.787
33896,0.1473
33897,0.0414
33898,0.2711
33899,0.1193
33900,0.1683
33901,0.2225
33902,0.0294
33903,0.4729
33904,0.2057
33905,0.038
33906,0.041
33907,0.3632
33908,0.0674
33909,0.0398
33910,0.0578
33911,0.0298
33912,0.0708
33913,0.128
33914,0.0415
33915,0.0605
33916,0.1817
33917,0.7974
33918,0.0693
33919,0.193
33920,0.2431
33921,0.0938
33922,0.0788
33923,0.026
33924,0.0569
33925,0.0845
33926,0.0384
33927,0.1376
33928,0.2322
33929,0.1514
33930,0.1035
33931,0.0323
33932,0.0294
33933,0.1107
33934,0.0272
33935,0.068
33936,0.0016
33937,0.2979
33938,0.1999
33939,0.908
33940,0.9095
33941,0.0236
33942,0.2947
33943,0.1626
33944,0.3745
33945,0.0335
33946,0.1789
33947,0.0561
33948,0.0788
33949,0.0675
33950,0.0534
33951,0.3699
33952,0.1251
33953,0.0293
33954,0.0085
33955,0.8092
33956,0.0612
33957,0.0626
33958,0.1365
33959,0.0356
33960,0.1961
33961,0.1285
33962,0.1216
33963,0.0807
33964,0.1141
33965,0.1905
33966,0.0205
33967,0.1733
33968,0.1518
33969,0.2242
33970,0.1132
33971,0.0958
33972,0.0481
33973,0.0176
33974,0.0416
33975,0.2031
33976,0.1292
33977,0.0705
33978,0.3097
33979,0.0782
33980,0.1407
33981,0.0523
33982,0.2054
33983,0.2271
33984,0.1273
33985,0.0632
33986,0.146
33987,0.0495
33988,0.0987
33989,0.2057
33990,0.0199
33991,0.3918
33992,0.0189
33993,0.1411
33994,0.1064
33995,0.0951
33996,0.1292
33997,0.0328
33998,0.1059
33999,0.0994
34000,0.4556
34001,0.1384
34002,0.0235
34003,0.0265
34004,0.0627
34005,0.0153
34006,0.1075
34007,0.022
34008,0.0107
34009,0.0446
34010,0.1921
34011,0.0121
34012,0.1398
34013,0.1333
34014,0.0875
34015,0.1014
34016,0.1883
34017,0.0108
34018,0.22
34019,0.0958
34020,0.1048
34021,0.2975
34022,0.8124
34023,0.0294
34024,0.021
34025,0.0533
34026,0.0691
34027,0.0865
34028,0.0399
34029,0.0335
34030,0.0667
34031,0.0846
34032,0.0486
34033,0.0434
34034,0.8093
34035,0.0243
34036,0.0482
34037,0.1463
34038,0.0311
34039,0.2654
34040,0.0324
34041,0.0866
34042,0.0356
34043,0.4134
34044,0.22
34045,0.072
34046,0.0837
34047,0.1085
34048,0.2692
34049,0.1465
34050,0.1463
34051,0.1695
34052,0.3107
34053,0.3984
34054,0.0248
34055,0.058
34056,0.1583
34057,0.058
34058,0.0625
34059,0.0294
34060,0.0202
34061,0.1316
34062,0.0724
34063,0.1037
34064,0.046
34065,0.0883
34066,0.0676
34067,0.0541
34068,0.0113
34069,0.0503
34070,0.0948
34071,0.1432
34072,0.1595
34073,0.2397
34074,0.2657
34075,0.131
34076,0.2453
34077,0.0416
34078,0.0936
34079,0.1894
34080,0.234
34081,0.1684
34082,0.0317
34083,0.178
34084,0.0698
34085,0.2361
34086,0.3415
34087,0.0446
34088,0.0639
34089,0.179
34090,0.0933
34091,0.0985
34092,0.1031
34093,0.1243
34094,0.1956
34095,0.3442
34096,0.0818
34097,0.2095
34098,0.2061
34099,0.1376
34100,0.1883
34101,0.0836
34102,0.1593
34103,0.0723
34104,0.0504
34105,0.0921
34106,0.307
34107,0.0296
34108,0.4554
34109,0.0496
34110,0.1248
34111,0.0267
34112,0.1307
34113,0.0861
34114,0.3103
34115,0.0981
34116,0.2858
34117,0.0013
34118,0.0556
34119,0.0488
34120,0.1911
34121,0.1768
34122,0.2343
34123,0.0907
34124,0.1639
34125,0.1911
34126,0.2862
34127,0.0873
34128,0.254
34129,0.1944
34130,0.1004
34131,0.3987
34132,0.1484
34133,0.129
34134,0.0468
34135,0.0496
34136,0.0552
34137,0.0812
34138,0.0554
34139,0.123
34140,0.1672
34141,0.0247
34142,0.0593
34143,0.0891
34144,0.108
34145,0.1298
34146,0.0788
34147,0.3622
34148,0.0752
34149,0.1035
34150,0.0063
34151,0.205
34152,0.1103
34153,0.066
34154,0.1565
34155,0.1442
34156,0.0366
34157,0.0086
34158,0.0896
34159,0.1627
34160,0.1641
34161,0.1869
34162,0.2658
34163,0.0413
34164,0.0671
34165,0.1535
34166,0.0761
34167,0.0234
34168,0.0234
34169,0.2328
34170,0.0741
34171,0.1343
34172,0.1627
34173,0.1147
34174,0.0882
34175,0.0275
34176,0.0222
34177,0.1927
34178,0.4324
34179,0.1075
34180,0.1134
34181,0.1864
34182,0.2686
34183,0.1134
34184,0.0209
34185,0.068
34186,0.0342
34187,0.0109
34188,0.117
34189,0.1856
34190,0.1412
34191,0.0379
34192,0.9722
34193,0.2239
34194,0.1468
34195,0.0906
34196,0.336
34197,0.2892
34198,0.271
34199,0.1315
34200,0.0382
34201,0.0656
34202,0.0732
34203,0.0586
34204,0.8824
34205,0.1242
34206,0.102
34207,0.0669
34208,0.0844
34209,0.0994
34210,0.1065
34211,0.1831
34212,0.0639
34213,0.8732
34214,0.2058
34215,0.1188
34216,0.0463
34217,0.1921
34218,0.1598
34219,0.1654
34220,0.0241
34221,0.0612
34222,0.1457
34223,0.0142
34224,0.0554
34225,0.0491
34226,0.3867
34227,0.8431
34228,0.1941
34229,0.2209
34230,0.0783
34231,0.1293
34232,0.1702
34233,0.1341
34234,0.0482
34235,0.0086
34236,0.0127
34237,0.0162
34238,0.1381
34239,0.0647
34240,0.1397
34241,0.1422
34242,0.04
34243,0.1786
34244,0.009
34245,0.9546
34246,0.1
34247,0.0413
34248,0.1123
34249,0.1606
34250,0.0672
34251,0.0281
34252,0.1285
34253,0.0809
34254,0.0466
34255,0.0121
34256,0.1746
34257,0.2212
34258,0.0511
34259,0.0875
34260,0.1351
34261,0.156
34262,0.3959
34263,0.2486
34264,0.0306
34265,0.0204
34266,0.0213
34267,0.1865
34268,0.0242
34269,0.0474
34270,0.0611
34271,0.0025
34272,0.1707
34273,0.0903
34274,0.0708
34275,0.0444
34276,0.1392
34277,0.2764
34278,0.3838
34279,0.022
34280,0.232
34281,0.0456
34282,0.1376
34283,0.1874
34284,0.0158
34285,0.2019
34286,0.2162
34287,0.0452
34288,0.0928
34289,0.1035
34290,0.3886
34291,0.1519
34292,0.056
34293,0.0357
34294,0.1942
34295,0.0428
34296,0.0944
34297,0.0145
34298,0.0177
34299,0.0039
34300,0.2641
34301,0.0157
34302,0.0834
34303,0.031
34304,0.0054
34305,0.1967
34306,0.2897
34307,0.2642
34308,0.1259
34309,0.2662
34310,0.1773
34311,0.0788
34312,0.0458
34313,0.1019
34314,0.1532
34315,0.088
34316,0.1365
34317,0.1307
34318,0.0678
34319,0.0823
34320,0.1606
34321,0.08
34322,0.1277
34323,0.2027
34324,0.2129
34325,0.1432
34326,0.0807
34327,0.101
34328,0.0402
34329,0.0221
34330,0.0547
34331,0.2854
34332,0.1082
34333,0.0901
34334,0.2939
34335,0.1474
34336,0.0819
34337,0.1186
34338,0.342
34339,0.0945
34340,0.2073
34341,0.1797
34342,0.2678
34343,0.1029
34344,0.3214
34345,0.1119
34346,0.0758
34347,0.0376
34348,0.1179
34349,0.0013
34350,0.0571
34351,0.1551
34352,0.0796
34353,0.3606
34354,0.0343
34355,0.1573
34356,0.0786
34357,0.0671
34358,0.0737
34359,0.0868
34360,0.1554
34361,0.1335
34362,0.0487
34363,0.2209
34364,0.0503
34365,0.305
34366,0.0372
34367,0.297
34368,0.0634
34369,0.1426
34370,0.0951
34371,0.0267
34372,0.3593
34373,0.2604
34374,0.3066
34375,0.0981
34376,0.113
34377,0.197
34378,0.1017
34379,0.0965
34380,0.05
34381,0.1384
34382,0.2116
34383,0.2468
34384,0.1679
34385,0.1089
34386,0.0932
34387,0.2432
34388,0.0893
34389,0.2041
34390,0.3169
34391,0.2023
34392,0.8978
34393,0.0232
34394,0.0276
34395,0.051
34396,0.0994
34397,0.3303
34398,0.2037
34399,0.0364
34400,0.0349
34401,0.0913
34402,0.023
34403,0.1558
34404,0.0753
34405,0.1301
34406,0.212
34407,0.0368
34408,0.0308
34409,0.2011
34410,0.2239
34411,0.0807
34412,0.2192
34413,0.043
34414,0.1404
34415,0.0927
34416,0.1254
34417,0.0388
34418,0.1609
34419,0.0302
34420,0.0595
34421,0.1512
34422,0.2104
34423,0.0494
34424,0.1218
34425,0.0764
34426,0.0958
34427,0.1739
34428,0.0795
34429,0.1919
34430,0.0441
34431,0.2388
34432,0.2265
34433,0.049
34434,0.0871
34435,0.0151
34436,0.1692
34437,0.0058
34438,0.0355
34439,0.2578
34440,0.1628
34441,0.1725
34442,0.0195
34443,0.1096
34444,0.1973
34445,0.0608
34446,0.0069
34447,0.3643
34448,0.0274
34449,0.1531
34450,0.0029
34451,0.1365
34452,0.0198
34453,0.051
34454,0.2644
34455,0.029
34456,0.0292
34457,0.0643
34458,0.0296
34459,0.1226
34460,0.084
34461,0.0766
34462,0.1223
34463,0.0808
34464,0.1176
34465,0.2565
34466,0.2525
34467,0.486
34468,0.3618
34469,0.1002
34470,0.0816
34471,0.0344
34472,0.171
34473,0.0631
34474,0.03
34475,0.3903
34476,0.1162
34477,0.0206
34478,0.0504
34479,0.0267
34480,0.088
34481,0.2782
34482,0.0863
34483,0.1924
34484,0.121
34485,0.0342
34486,0.1637
34487,0.8093
34488,0.0767
34489,0.0435
34490,0.0275
34491,0.024
34492,0.0582
34493,0.1796
34494,0.0297
34495,0.0609
34496,0.1978
34497,0.1014
34498,0.0131
34499,0.1293
34500,0.1491
34501,0.9399
34502,0.0716
34503,0.0448
34504,0.0401
34505,0.1517
34506,0.16
34507,0.9121
34508,0.2086
34509,0.0717
34510,0.1753
34511,0.0142
34512,0.0647
34513,0.1932
34514,0.0719
34515,0.0129
34516,0.1096
34517,0.0021
34518,0.1154
34519,0.0022
34520,0.1285
34521,0.0989
34522,0.0749
34523,0.078
34524,0.0394
34525,0.0687
34526,0.0883
34527,0.2053
34528,0.0981
34529,0.5952
34530,0.0939
34531,0.0527
34532,0.081
34533,0.2342
34534,0.0689
34535,0.0413
34536,0.114
34537,0.1576
34538,0.1544
34539,0.0654
34540,0.1018
34541,0.0639
34542,0.3291
34543,0.0072
34544,0.0912
34545,0.2973
34546,0.1629
34547,0.0917
34548,0.0218
34549,0.2012
34550,0.0217
34551,0.0488
34552,0.0241
34553,0.0982
34554,0.169
34555,0.0209
34556,0.2911
34557,0.1184
34558,0.1415
34559,0.2785
34560,0.3676
34561,0.071
34562,0.1564
34563,0.0765
34564,0.0476
34565,0.3193
34566,0.182
34567,0.0991
34568,0.2062
34569,0.2187
34570,0.0537
34571,0.1202
34572,0.233
34573,0.1177
34574,0.1324
34575,0.0366
34576,0.0738
34577,0.0407
34578,0.2516
34579,0.2244
34580,0.2039
34581,0.085
34582,0.0106
34583,0.0805
34584,0.1191
34585,0.072
34586,0.3173
34587,0.0698
34588,0.1506
34589,0.2655
34590,0.1233
34591,0.3173
34592,0.0036
34593,0.0592
34594,0.2193
34595,0.0567
34596,0.0938
34597,0.0016
34598,0.0362
34599,0.0799
34600,0.1981
34601,0.2032
34602,0.2179
34603,0.0577
34604,0.0948
34605,0.2503
34606,0.3326
34607,0.0644
34608,0.2076
34609,0.0484
34610,0.0596
34611,0.0779
34612,0.1289
34613,0.1837
34614,0.4937
34615,0.0594
34616,0.0498
34617,0.0594
34618,0.1029
34619,0.0822
34620,0.4688
34621,0.0671
34622,0.1107
34623,0.1113
34624,0.1271
34625,0.0672
34626,0.1722
34627,0.2557
34628,0.2747
34629,0.0401
34630,0.2276
34631,0.1264
34632,0.1049
34633,0.8791
34634,0.2669
34635,0.3058
34636,0.0772
34637,0.0984
34638,0.0627
34639,0.057
34640,0.0184
34641,0.0398
34642,0.1997
34643,0.1904
34644,0.0649
34645,0.014
34646,0.1049
34647,0.0203
34648,0.1925
34649,0.0415
34650,0.1972
34651,0.2798
34652,0.0905
34653,0.0866
34654,0.3696
34655,0.1213
34656,0.0188
34657,0.1231
34658,0.1164
34659,0.0542
34660,0.221
34661,0.2491
34662,0.3621
34663,0.0708
34664,0.0118
34665,0.2168
34666,0.0883
34667,0.8072
34668,0.0413
34669,0.0549
34670,0.1382
34671,0.065
34672,0.1134
34673,0.1536
34674,0.1747
34675,0.1499
34676,0.1226
34677,0.0957
34678,0.0832
34679,0.2442
34680,0.0537
34681,0.0765
34682,0.0736
34683,0.0345
34684,0.0176
34685,0.0411
34686,0.0504
34687,0.0914
34688,0.0513
34689,0.0709
34690,0.1571
34691,0.1249
34692,0.0363
34693,0.1262
34694,0.0274
34695,0.2262
34696,0.0816
34697,0.1905
34698,0.1612
34699,0.0408
34700,0.0236
34701,0.1204
34702,0.1667
34703,0.1086
34704,0.1836
34705,0.2049
34706,0.1367
34707,0.0939
34708,0.0145
34709,0.1069
34710,0.0033
34711,0.0803
34712,0.088
34713,0.0401
34714,0.2179
34715,0.0149
34716,0.1067
34717,0.1946
34718,0.1528
34719,0.0446
34720,0.0133
34721,0.0413
34722,0.242
34723,0.1904
34724,0.0345
34725,0.0932
34726,0.9194
34727,0.084
34728,0.2408
34729,0.1931
34730,0.1535
34731,0.0275
34732,0.0496
34733,0.0634
34734,0.1028
34735,0.185
34736,0.0556
34737,0.004
34738,0.7842
34739,0.1609
34740,0.1338
34741,0.0855
34742,0.4614
34743,0.0717
34744,0.077
34745,0.0375
34746,0.066
34747,0.255
34748,0.1087
34749,0.1008
34750,0.1416
34751,0.0387
34752,0.2394
34753,0.1487
34754,0.0703
34755,0.0383
34756,0.1195
34757,0.3
34758,0.0195
34759,0.2448
34760,0.1501
34761,0.0298
34762,0.0358
34763,0.1153
34764,0.1148
34765,0.1578
34766,0.0977
34767,0.0488
34768,0.0434
34769,0.0771
34770,0.0661
34771,0.0257
34772,0.0547
34773,0.1511
34774,0.1376
34775,0.2225
34776,0.1733
34777,0.044
34778,0.0389
34779,0.1677
34780,0.0615
34781,0.0855
34782,0.0538
34783,0.0637
34784,0.0453
34785,0.057
34786,0.1972
34787,0.2802
34788,0.1034
34789,0.0832
34790,0.0354
34791,0.3232
34792,0.0432
34793,0.2359
34794,0.1813
34795,0.0544
34796,0.1363
34797,0.1264
34798,0.2527
34799,0.2263
34800,0.8019
34801,0.0378
34802,0.1745
34803,0.0079
34804,0.0041
34805,0.0897
34806,0.0089
34807,0.2052
34808,0.012
34809,0.271
34810,0.0751
34811,0.1246
34812,0.1723
34813,0.1544
34814,0.7823
34815,0.0912
34816,0.062
34817,0.0809
34818,0.1069
34819,0.2118
34820,0.0538
34821,0.0643
34822,0.2179
34823,0.0173
34824,0.0321
34825,0.0829
34826,0.0101
34827,0.0325
34828,0.1473
34829,0.14
34830,0.1345
34831,0.2824
34832,0.1422
34833,0.1378
34834,0.0883
34835,0.0431
34836,0.0614
34837,0.1459
34838,0.2597
34839,0.2973
34840,0.0602
34841,0.0086
34842,0.1495
34843,0.3213
34844,0.1254
34845,0.1062
34846,0.0752
34847,0.2
34848,0.1308
34849,0.0942
34850,0.0578
34851,0.1089
34852,0.1585
34853,0.0175
34854,0.0374
34855,0.0746
34856,0.8075
34857,0.0388
34858,0.1983
34859,0.2596
34860,0.3138
34861,0.085
34862,0.1011
34863,0.4432
34864,0.014
34865,0.0624
34866,0.1802
34867,0.1958
34868,0.1507
34869,0.1462
34870,0.1685
34871,0.0843
34872,0.346
34873,0.0606
34874,0.1639
34875,0.1822
34876,0.1576
34877,0.0924
34878,0.3099
34879,0.1005
34880,0.0802
34881,0.0255
34882,0.1115
34883,0.9365
34884,0.0279
34885,0.1266
34886,0.0832
34887,0.0233
34888,0.3214
34889,0.0312
34890,0.1054
34891,0.1771
34892,0.1535
34893,0.0117
34894,0.1717
34895,0.1546
34896,0.0849
34897,0.1325
34898,0.2323
34899,0.1792
34900,0.1343
34901,0.1828
34902,0.0591
34903,0.2021
34904,0.1083
34905,0.0352
34906,0.0362
34907,0.0989
34908,0.0262
34909,0.1588
34910,0.1445
34911,0.075
34912,0.134
34913,0.0413
34914,0.0748
34915,0.2381
34916,0.1097
34917,0.0941
34918,0.0688
34919,0.054
34920,0.3695
34921,0.0267
34922,0.0502
34923,0.0741
34924,0.1826
34925,0.3323
34926,0.0936
34927,0.1181
34928,0.0008
34929,0.0018
34930,0.0207
34931,0.0341
34932,0.0419
34933,0.2214
34934,0.082
34935,0.0899
34936,0.0454
34937,0.0205
34938,0.1912
34939,0.3439
34940,0.0908
34941,0.0127
34942,0.1332
34943,0.3
34944,0.9549
34945,0.073
34946,0.0249
34947,0.1669
34948,0.1081
34949,0.1348
34950,0.1526
34951,0.146
34952,0.0245
34953,0.0936
34954,0.1714
34955,0.1985
34956,0.0713
34957,0.2462
34958,0.1842
34959,0.3133
34960,0.0332
34961,0.0694
34962,0.065
34963,0.0979
34964,0.0389
34965,0.0397
34966,0.0657
34967,0.0852
34968,0.1338
34969,0.2515
34970,0.1766
34971,0.4426
34972,0.0463
34973,0.3257
34974,0.0583
34975,0.0895
34976,0.0894
34977,0.8806
34978,0.0469
34979,0.1042
34980,0.095
34981,0.1565
34982,0.0243
34983,0.2962
34984,0.1074
34985,0.4622
34986,0.256
34987,0.1811
34988,0.0557
34989,0.0595
34990,0.0612
34991,0.1977
34992,0.2494
34993,0.0566
34994,0.1615
34995,0.0455
34996,0.3292
34997,0.2559
34998,0.2591
34999,0.2233
35000,0.1441
35001,0.2648
35002,0.1797
35003,0.1146
35004,0.1314
35005,0.2434
35006,0.0435
35007,0.1003
35008,0.0809
35009,0.0726
35010,0.1104
35011,0.0468
35012,0.0302
35013,0.0283
35014,0.0325
35015,0.0325
35016,0.0876
35017,0.0776
35018,0.0978
35019,0.2029
35020,0.1277
35021,0.1637
35022,0.106
35023,0.0863
35024,0.1733
35025,0.8445
35026,0.0393
35027,0.1426
35028,0.3263
35029,0.1253
35030,0.0776
35031,0.0945
35032,0.1707
35033,0.2183
35034,0.1319
35035,0.2398
35036,0.0915
35037,0.1077
35038,0.0469
35039,0.0485
35040,0.0354
35041,0.0576
35042,0.1107
35043,0.1525
35044,0.1054
35045,0.0732
35046,0.1968
35047,0.0951
35048,0.0316
35049,0.0328
35050,0.1067
35051,0.1355
35052,0.0063
35053,0.1622
35054,0.0968
35055,0.1027
35056,0.849
35057,0.2707
35058,0.0522
35059,0.102
35060,0.0598
35061,0.0978
35062,0.1989
35063,0.0526
35064,0.0516
35065,0.1182
35066,0.026
35067,0.076
35068,0.1519
35069,0.973
35070,0.2716
35071,0.28
35072,0.1491
35073,0.1685
35074,0.0888
35075,0.1398
35076,0.1856
35077,0.2155
35078,0.1445
35079,0.2038
35080,0.0045
35081,0.1759
35082,0.3408
35083,0.2215
35084,0.1249
35085,0.2137
35086,0.3138
35087,0.0832
35088,0.0992
35089,0.0293
35090,0.0488
35091,0.2212
35092,0.0764
35093,0.1624
35094,0.0745
35095,0.2352
35096,0.7694
35097,0.0894
35098,0.0689
35099,0.0496
35100,0.1491
35101,0.0055
35102,0.0639
35103,0.2796
35104,0.059
35105,0.0439
35106,0.0586
35107,0.0082
35108,0.0318
35109,0.0265
35110,0.0556
35111,0.0601
35112,0.0118
35113,0.3433
35114,0.1177
35115,0.1269
35116,0.0305
35117,0.9408
35118,0.0339
35119,0.1129
35120,0.2774
35121,0.0957
35122,0.1502
35123,0.3158
35124,0.1546
35125,0.0151
35126,0.1386
35127,0.2177
35128,0.0617
35129,0.0916
35130,0.3937
35131,0.1908
35132,0.763
35133,0.0682
35134,0.0021
35135,0.0522
35136,0.0972
35137,0.2257
35138,0.3392
35139,0.16
35140,0.1843
35141,0.2243
35142,0.0578
35143,0.3175
35144,0.115
35145,0.0307
35146,0.0338
35147,0.0802
35148,0.0688
35149,0.1859
35150,0.1388
35151,0.1143
35152,0.0897
35153,0.0773
35154,0.041
35155,0.0793
35156,0.1804
35157,0.11
35158,0.0839
35159,0.1659
35160,0.0483
35161,0.1574
35162,0.2323
35163,0.1279
35164,0.0082
35165,0.031
35166,0.2
35167,0.3501
35168,0.3644
35169,0.2727
35170,0.1201
35171,0.0382
35172,0.0293
35173,0.0195
35174,0.0129
35175,0.1483
35176,0.0527
35177,0.0722
35178,0.0148
35179,0.124
35180,0.0213
35181,0.0836
35182,0.1564
35183,0.1721
35184,0.0671
35185,0.0712
35186,0.288
35187,0.1153
35188,0.1294
35189,0.1492
35190,0.0508
35191,0.0117
35192,0.2583
35193,0.1228
35194,0.1393
35195,0.0847
35196,0.32
35197,0.1791
35198,0.0048
35199,0.3703
35200,0.1474
35201,0.0309
35202,0.0659
35203,0.0831
35204,0.142
35205,0.1425
35206,0.8676
35207,0.12
35208,0.0596
35209,0.3065
35210,0.0522
35211,0.0278
35212,0.0431
35213,0.1835
35214,0.0387
35215,0.1785
35216,0.0334
35217,0.125
35218,0.0669
35219,0.2311
35220,0.0733
35221,0.0576
35222,0.0274
35223,0.0317
35224,0.2066
35225,0.0829
35226,0.1834
35227,0.0015
35228,0.2509
35229,0.0201
35230,0.017
35231,0.0205
35232,0.1819
35233,0.0561
35234,0.0636
35235,0.0666
35236,0.1991
35237,0.1695
35238,0.2925
35239,0.2675
35240,0.256
35241,0.0638
35242,0.1633
35243,0.137
35244,0.0151
35245,0.0897
35246,0.1974
35247,0.0128
35248,0.0919
35249,0.1137
35250,0.0329
35251,0.2296
35252,0.0897
35253,0.1814
35254,0.0291
35255,0.1233
35256,0.3341
35257,0.0168
35258,0.2784
35259,0.0847
35260,0.0746
35261,0.1532
35262,0.0501
35263,0.1437
35264,0.0748
35265,0.1126
35266,0.8784
35267,0.1718
35268,0.01
35269,0.1685
35270,0.2927
35271,0.2945
35272,0.1874
35273,0.0171
35274,0.0558
35275,0.3708
35276,0.0768
35277,0.0114
35278,0.4401
35279,0.1492
35280,0.1994
35281,0.0802
35282,0.1838
35283,0.1087
35284,0.0284
35285,0.0098
35286,0.1227
35287,0.2274
35288,0.0882
35289,0.0154
35290,0.1467
35291,0.0606
35292,0.0843
35293,0.0496
35294,0.1316
35295,0.0117
35296,0.8263
35297,0.081
35298,0.1083
35299,0.0916
35300,0.11
35301,0.2153
35302,0.0262
35303,0.0738
35304,0.4186
35305,0.0107
35306,0.1138
35307,0.008
35308,0.1294
35309,0.0384
35310,0.1295
35311,0.1248
35312,0.2658
35313,0.1239
35314,0.0426
35315,0.3188
35316,0.7751
35317,0.1136
35318,0.0066
35319,0.1263
35320,0.1106
35321,0.1865
35322,0.1116
35323,0.0575
35324,0.0671
35325,0.105
35326,0.2486
35327,0.0844
35328,0.2313
35329,0.967
35330,0.0181
35331,0.0245
35332,0.0344
35333,0.1432
35334,0.0722
35335,0.138
35336,0.0854
35337,0.1039
35338,0.2191
35339,0.2859
35340,0.2657
35341,0.1757
35342,0.2373
35343,0.2612
35344,0.2697
35345,0.0677
35346,0.9249
35347,0.0847
35348,0.2142
35349,0.1211
35350,0.1308
35351,0.0229
35352,0.1194
35353,0.0257
35354,0.2221
35355,0.0256
35356,0.0385
35357,0.018
35358,0.1911
35359,0.123
35360,0.1029
35361,0.1069
35362,0.0209
35363,0.1487
35364,0.007
35365,0.0051
35366,0.1109
35367,0.0092
35368,0.0521
35369,0.1797
35370,0.0498
35371,0.0223
35372,0.1008
35373,0.3228
35374,0.1344
35375,0.0761
35376,0.2906
35377,0.3001
35378,0.0067
35379,0.1607
35380,0.0829
35381,0.1096
35382,0.0216
35383,0.9659
35384,0.119
35385,0.1876
35386,0.1742
35387,0.0623
35388,0.095
35389,0.1876
35390,0.0657
35391,0.1296
35392,0.2751
35393,0.0454
35394,0.0697
35395,0.2489
35396,0.1323
35397,0.0854
35398,0.0498
35399,0.1824
35400,0.0619
35401,0.2584
35402,0.0356
35403,0.1085
35404,0.1892
35405,0.325
35406,0.0749
35407,0.0274
35408,0.0386
35409,0.0099
35410,0.192
35411,0.0683
35412,0.151
35413,0.0956
35414,0.1087
35415,0.0297
35416,0.0646
35417,0.1317
35418,0.1058
35419,0.3061
35420,0.0274
35421,0.1048
35422,0.452
35423,0.2532
35424,0.1233
35425,0.0266
35426,0.0554
35427,0.1154
35428,0.1658
35429,0.0621
35430,0.2054
35431,0.0838
35432,0.0292
35433,0.0875
35434,0.0967
35435,0.1752
35436,0.1502
35437,0.0493
35438,0.1496
35439,0.069
35440,0.2932
35441,0.1165
35442,0.0218
35443,0.0418
35444,0.1311
35445,0.3106
35446,0.0754
35447,0.293
35448,0.0226
35449,0.1053
35450,0.1533
35451,0.0578
35452,0.0281
35453,0.7776
35454,0.0921
35455,0.1035
35456,0.4374
35457,0.1024
35458,0.2553
35459,0.0263
35460,0.1177
35461,0.3449
35462,0.0139
35463,0.0358
35464,0.268
35465,0.1274
35466,0.0433
35467,0.1737
35468,0.008
35469,0.0133
35470,0.0231
35471,0.0847
35472,0.1048
35473,0.0125
35474,0.14
35475,0.127
35476,0.34
35477,0.043
35478,0.0174
35479,0.0274
35480,0.0214
35481,0.0961
35482,0.0962
35483,0.0573
35484,0.1024
35485,0.2823
35486,0.1268
35487,0.0205
35488,0.1278
35489,0.0148
35490,0.1371
35491,0.0391
35492,0.0436
35493,0.085
35494,0.1001
35495,0.1604
35496,0.1111
35497,0.0265
35498,0.0404
35499,0.1414
35500,0.0979
35501,0.1231
35502,0.3028
35503,0.1233
35504,0.0601
35505,0.0706
35506,0.0984
35507,0.0986
35508,0.4047
35509,0.0442
35510,0.1449
35511,0.0329
35512,0.1226
35513,0.0085
35514,0.227
35515,0.0205
35516,0.0877
35517,0.0278
35518,0.2806
35519,0.0735
35520,0.1357
35521,0.2435
35522,0.0549
35523,0.062
35524,0.0422
35525,0.0065
35526,0.2663
35527,0.179
35528,0.0321
35529,0.0312
35530,0.1438
35531,0.0475
