transaction_id,created_at,user_id,device_id,ip_id,merchant_id,country,card_country,channel,psp_name,payment_method,amount,bin_risk,ip_risk_level,user_age_days,email_risk,is_3ds,retry_count,auth_status,decline_code,is_psp_outage_window,fraud_label
84784,2024-02-28 21:03:00,21335,12760,11611,1514,MX,MX,App,Checkout,MASTERCARD,134.3,0.1093,0.0792,49,0,0,0,Approved,,0,0
84785,2024-02-28 21:04:00,2075,9895,23326,1175,US,US,Web,Stripe,VISA,199.44,0.2028,0.0407,148,0,0,0,Approved,,0,0
84786,2024-02-28 21:05:00,28715,4245,10455,1772,MX,MX,Web,Adyen,VISA,59.73,0.1388,0.0553,77,0,0,0,Approved,,0,0
84787,2024-02-28 21:06:00,7773,1131,16684,1047,US,US,Web,Checkout,VISA,48.99,0.0348,0.1578,20,0,0,3,Declined,12,0,0
84788,2024-02-28 21:07:00,18292,4377,24629,1228,ID,ID,App,Checkout,VISA,160.66,0.3332,0.1129,42,0,0,0,Declined,51,0,0
84789,2024-02-28 21:08:00,4537,10210,676,144,MX,MX,App,Stripe,VISA,100.53,0.0355,0.0834,39,0,1,1,Declined,12,0,0
84790,2024-02-28 21:09:00,19185,15646,32516,227,ID,ID,Web,Stripe,MASTERCARD,22.39,0.2544,0.1667,176,0,0,0,Approved,,0,0
84791,2024-02-28 21:10:00,27719,11224,14910,328,IN,IN,App,Stripe,VISA,27.35,0.0915,0.1858,8,0,0,1,Approved,,0,0
84792,2024-02-28 21:11:00,1457,1374,18167,1572,MX,MX,App,Stripe,VISA,84.11,0.19,0.0234,82,0,0,0,Approved,,0,0
84793,2024-02-28 21:12:00,24649,3138,35463,765,IN,IN,Web,Stripe,VISA,90.82,0.1059,0.0358,69,0,0,2,Approved,,0,1
84794,2024-02-28 21:13:00,29026,9239,21940,198,MX,MX,Web,Checkout,MASTERCARD,45.77,0.0266,0.0682,23,0,0,0,Declined,51,0,1
84795,2024-02-28 21:14:00,10539,17241,5072,1281,TH,TH,Web,Checkout,VISA,144.28,0.0802,0.3375,58,0,0,0,Approved,,0,0
84796,2024-02-28 21:15:00,21040,16081,30935,1626,DE,DE,App,Stripe,MASTERCARD,99.04,0.1647,0.0943,19,0,0,0,Declined,91,0,0
84797,2024-02-28 21:16:00,22007,9515,22381,441,US,US,App,Checkout,VISA,178.49,0.0788,0.2003,72,0,0,0,Approved,,0,1
84798,2024-02-28 21:17:00,3751,15813,37936,514,IN,IN,App,Checkout,UPI,37.14,0.1635,0.1911,158,0,0,1,Approved,,0,0
84799,2024-02-28 21:18:00,11841,1069,43051,884,IN,IN,Web,Stripe,UPI,119.08,0.1728,0.0488,1,0,0,2,Approved,,0,0
84800,2024-02-28 21:19:00,2757,1044,1402,749,ID,ID,App,Stripe,VISA,94.33,0.1485,0.1842,44,1,0,0,Approved,,0,0
84801,2024-02-28 21:20:00,25693,16599,19395,984,US,US,App,Stripe,MASTERCARD,53.12,0.0637,0.0331,234,0,0,1,Approved,,0,0
84802,2024-02-28 21:21:00,16116,6429,14390,126,IN,IN,Web,Stripe,UPI,155.98,0.2633,0.0474,151,0,0,0,Approved,,0,0
84803,2024-02-28 21:22:00,22922,8280,5979,1647,ID,ID,Web,Checkout,MASTERCARD,51.73,0.1309,0.1103,160,0,0,0,Approved,,0,0
84804,2024-02-28 21:23:00,2359,14390,37754,1455,US,TH,Web,Stripe,VISA,36.94,0.1502,0.0804,53,0,0,0,Declined,91,0,1
84805,2024-02-28 21:24:00,14613,2099,28683,110,ID,ID,App,Checkout,PayPal,39.95,0.2339,0.0128,79,0,0,0,Approved,,0,0
84806,2024-02-28 21:25:00,2775,12034,13848,917,BR,BR,App,Adyen,PIX,45.72,0.1147,0.207,55,0,0,0,Approved,,0,0
84807,2024-02-28 21:26:00,24288,13195,37354,975,IN,IN,App,Checkout,VISA,122.19,0.1038,0.0083,57,0,0,1,Approved,,0,0
84808,2024-02-28 21:27:00,18515,2127,29431,777,ID,ID,App,Checkout,MASTERCARD,71.74,0.0213,0.1506,121,0,0,0,Approved,,0,0
84809,2024-02-28 21:28:00,29737,4680,35479,24,US,US,App,Stripe,MASTERCARD,69.95,0.1563,0.0274,7,0,0,0,Approved,,0,0
84810,2024-02-28 21:29:00,3538,16462,41225,1176,US,US,Web,Checkout,PayPal,26.91,0.0708,0.8465,31,0,0,0,Declined,96,0,0
84811,2024-02-28 21:30:00,17998,15680,498,1357,US,US,App,Stripe,VISA,65.9,0.3211,0.0209,91,0,0,1,Declined,51,0,0
84812,2024-02-28 21:31:00,12141,12624,32669,813,IN,IN,App,Stripe,UPI,117.02,0.0559,0.1899,64,1,0,1,Approved,,0,0
84813,2024-02-28 21:32:00,13660,11824,18170,402,US,US,App,Stripe,MASTERCARD,19.31,0.2834,0.0013,5,0,0,0,Approved,,0,0
84814,2024-02-28 21:33:00,24054,14332,10551,976,SG,SG,App,Stripe,MASTERCARD,21.9,0.1761,0.1649,4,0,0,1,Approved,,0,1
84815,2024-02-28 21:34:00,15970,17903,33229,1095,MX,MX,Web,Stripe,VISA,71.79,0.0501,0.2322,89,0,0,0,Declined,51,0,0
84816,2024-02-28 21:35:00,8591,4591,28410,195,US,US,App,Adyen,MASTERCARD,79.34,0.188,0.1809,132,0,0,0,Approved,,0,0
84817,2024-02-28 21:36:00,28933,10724,252,861,US,US,Web,Adyen,MASTERCARD,112.81,0.0866,0.0628,67,0,0,1,Approved,,0,0
84818,2024-02-28 21:37:00,17578,14210,33633,1941,MX,MX,Web,Stripe,MASTERCARD,57.83,0.0142,0.1265,4,0,0,1,Declined,96,0,0
84819,2024-02-28 21:38:00,17931,4380,20880,856,US,DE,App,Checkout,VISA,92.81,0.2098,0.069,98,0,0,0,Approved,,0,1
84820,2024-02-28 21:39:00,11986,1032,22055,600,IN,IN,App,Checkout,UPI,74.9,0.1217,0.0571,62,0,0,1,Declined,14,0,0
84821,2024-02-28 21:40:00,5838,923,43030,732,ID,ID,Web,Adyen,VISA,117.94,0.1092,0.0271,37,0,0,2,Declined,51,0,1
84822,2024-02-28 21:41:00,3013,7841,19467,1562,DE,DE,App,Stripe,VISA,47.48,0.1453,0.0389,26,0,0,0,Approved,,0,0
84823,2024-02-28 21:42:00,22943,7913,17355,1991,BR,BR,Web,Stripe,PIX,23.51,0.0661,0.2571,25,0,0,2,Approved,,0,0
84824,2024-02-28 21:43:00,10963,14921,15858,472,IN,IN,App,Checkout,MASTERCARD,96.65,0.096,0.0659,47,0,1,1,Declined,96,0,0
84825,2024-02-28 21:44:00,28780,903,21618,8,SG,SG,Web,Checkout,MASTERCARD,88.14,0.2358,0.094,113,0,0,0,Approved,,0,0
84826,2024-02-28 21:45:00,19866,4103,29924,347,SG,SG,App,Stripe,VISA,82.7,0.1523,0.0839,91,0,0,2,Approved,,0,0
84827,2024-02-28 21:46:00,19091,438,11295,33,ID,ID,App,Adyen,VISA,71.79,0.3263,0.1283,3,0,0,1,Approved,,0,0
84828,2024-02-28 21:47:00,5557,10609,21593,825,BR,BR,App,Checkout,PIX,134.64,0.0652,0.0589,8,0,0,2,Approved,,0,0
84829,2024-02-28 21:48:00,16215,5873,9224,1604,DE,DE,App,Adyen,MASTERCARD,1.47,0.2096,0.1451,28,0,0,0,Approved,,0,0
84830,2024-02-28 21:49:00,6754,2224,41231,1900,IN,IN,Web,Stripe,UPI,89.9,0.0458,0.0218,6,0,0,1,Declined,201,0,0
84831,2024-02-28 21:50:00,14754,15520,11115,1639,SG,SG,Web,Checkout,VISA,203.36,0.0414,0.0205,54,0,0,1,Approved,,0,0
84832,2024-02-28 21:51:00,25834,12985,23827,487,US,US,App,Adyen,MASTERCARD,75.26,0.1542,0.003,11,0,0,0,Approved,,0,1
84833,2024-02-28 21:52:00,24503,12958,38286,1709,MX,MX,Web,Stripe,VISA,111.12,0.2606,0.0351,77,0,1,0,Approved,,0,1
84834,2024-02-28 21:53:00,20218,8627,13208,434,IN,IN,Web,Stripe,VISA,103.77,0.0469,0.3289,41,0,0,1,Declined,51,0,0
84835,2024-02-28 21:54:00,13435,3573,13171,1805,US,US,App,Checkout,VISA,20.34,0.8556,0.1552,35,0,0,1,Declined,05,0,0
84836,2024-02-28 21:55:00,20943,6253,27155,253,DE,DE,Web,Stripe,MASTERCARD,50.12,0.0493,0.1705,119,0,0,1,Approved,,0,0
84837,2024-02-28 21:56:00,9084,8265,16412,1294,TH,TH,Web,Checkout,VISA,194.02,0.2422,0.1973,98,0,0,0,Approved,,0,0
84838,2024-02-28 21:57:00,9838,15417,19243,1071,IN,IN,App,Stripe,UPI,28.63,0.2532,0.0799,20,0,0,0,Declined,51,0,1
84839,2024-02-28 21:58:00,23070,10675,30504,857,SG,SG,Web,Stripe,PayPal,108.73,0.1217,0.1137,11,0,0,0,Approved,,0,0
84840,2024-02-28 21:59:00,747,10076,39251,680,BR,BR,App,Stripe,VISA,53.71,0.2083,0.0199,34,0,0,1,Approved,,0,0
84841,2024-02-28 22:00:00,12045,17581,34267,215,IN,IN,Web,Adyen,UPI,16.75,0.1479,0.1865,91,0,0,0,Approved,,0,0
84842,2024-02-28 22:01:00,17523,7695,27460,1882,DE,MX,Web,Stripe,VISA,100.31,0.0182,0.1924,37,1,0,1,Approved,,0,0
84843,2024-02-28 22:02:00,1529,16247,8055,1558,MX,MX,Web,Stripe,PayPal,100.27,0.0918,0.1323,114,0,0,0,Approved,,0,0
84844,2024-02-28 22:03:00,16483,10720,9321,1603,US,US,App,Stripe,VISA,43.56,0.1888,0.0473,3,0,1,2,Approved,,0,0
84845,2024-02-28 22:04:00,10680,4072,2619,1398,MX,MX,App,Checkout,VISA,6.21,0.0848,0.1354,24,0,0,1,Declined,62,0,1
84846,2024-02-28 22:05:00,28206,1294,8601,326,BR,BR,App,Stripe,PIX,73.69,0.1364,0.0087,119,0,0,1,Approved,,0,0
84847,2024-02-28 22:06:00,24162,6416,38149,799,BR,BR,App,Stripe,PIX,151.08,0.0408,0.1348,269,0,0,1,Approved,,0,0
84848,2024-02-28 22:07:00,19732,2455,40425,1750,BR,BR,App,Checkout,VISA,148.44,0.2125,0.1838,44,0,0,0,Declined,51,0,0
84849,2024-02-28 22:08:00,17194,2621,43937,1316,SG,SG,Web,Checkout,VISA,94.36,0.1011,0.113,43,0,0,1,Approved,,0,1
84850,2024-02-28 22:09:00,6260,6662,5329,1183,ID,ID,Web,Stripe,MASTERCARD,49.71,0.1694,0.2597,17,0,0,0,Declined,51,0,0
84851,2024-02-28 22:10:00,12354,9481,2381,1026,BR,BR,App,Adyen,PIX,93.02,0.0354,0.0693,28,0,0,1,Approved,,0,0
84852,2024-02-28 22:11:00,29557,6044,9415,1988,US,US,App,Stripe,MASTERCARD,119.29,0.0488,0.0517,102,0,1,0,Approved,,0,0
84853,2024-02-28 22:12:00,10879,4355,44277,1099,IN,IN,App,Adyen,UPI,66.66,0.4057,0.186,7,0,0,0,Declined,59,0,0
84854,2024-02-28 22:13:00,19001,4373,16813,1845,US,US,Web,Stripe,VISA,114.52,0.1252,0.2508,34,0,0,1,Approved,,0,0
84855,2024-02-28 22:14:00,19262,15397,8375,48,PH,PH,Web,Stripe,PayPal,101.22,0.3391,0.1468,365,0,0,1,Approved,,0,0
84856,2024-02-28 22:15:00,12632,7572,4390,1588,IN,IN,App,Stripe,UPI,27.64,0.0215,0.2537,2,0,0,1,Declined,62,0,0
84857,2024-02-28 22:16:00,9161,17925,93,607,IN,IN,App,Stripe,VISA,87.88,0.0901,0.0553,168,0,0,1,Approved,,0,0
84858,2024-02-28 22:17:00,17419,6873,33294,1297,SG,SG,Web,Stripe,VISA,205.96,0.3332,0.1337,54,0,1,0,Approved,,0,0
84859,2024-02-28 22:18:00,9193,14871,13979,1181,SG,SG,Web,Checkout,MASTERCARD,137.22,0.1355,0.0744,190,0,0,0,Approved,,0,0
84860,2024-02-28 22:19:00,12298,9599,10801,1846,DE,DE,App,Checkout,VISA,44.45,0.3002,0.0561,64,0,0,0,Approved,,0,0
84861,2024-02-28 22:20:00,19705,6641,7875,1177,ID,ID,App,Checkout,VISA,36.31,0.2389,0.165,267,0,0,0,Approved,,0,0
84862,2024-02-28 22:21:00,20697,7898,21657,894,IN,IN,App,Checkout,UPI,3.84,0.0401,0.2421,23,0,0,0,Approved,,0,0
84863,2024-02-28 22:22:00,21624,11426,13065,840,US,US,Web,Checkout,VISA,126.74,0.0749,0.1159,59,0,0,1,Approved,,0,0
84864,2024-02-28 22:23:00,20634,10769,3059,787,US,US,App,Checkout,VISA,65.52,0.0031,0.015,64,0,0,0,Approved,,0,0
84865,2024-02-28 22:24:00,28767,11067,37855,1174,MX,MX,App,Adyen,VISA,21.53,0.0598,0.0441,23,0,0,2,Declined,59,0,1
84866,2024-02-28 22:25:00,21343,10240,18556,1748,US,US,App,Checkout,MASTERCARD,28.45,0.4478,0.0301,56,0,0,1,Declined,59,0,0
84867,2024-02-28 22:26:00,25159,15037,30787,1049,SG,SG,App,Stripe,MASTERCARD,27.18,0.134,0.0726,185,1,0,0,Approved,,0,0
84868,2024-02-28 22:27:00,6963,9490,35883,141,IN,IN,App,Checkout,VISA,148.07,0.0648,0.0933,215,0,0,0,Declined,51,0,0
84869,2024-02-28 22:28:00,16097,10881,29320,1462,IN,IN,App,Stripe,UPI,23.97,0.2397,0.0904,48,0,0,0,Declined,91,0,0
84870,2024-02-28 22:29:00,29551,13853,23169,1471,BR,BR,App,Stripe,MASTERCARD,190.09,0.0187,0.1882,18,0,0,0,Declined,51,0,0
84871,2024-02-28 22:30:00,16772,17113,44444,1094,MX,MX,Web,Checkout,PayPal,81.97,0.2849,0.2066,157,0,0,0,Declined,51,0,1
84872,2024-02-28 22:31:00,11323,14128,32909,1977,TH,TH,App,Stripe,MASTERCARD,1.58,0.1894,0.0875,18,1,0,0,Approved,,0,0
84873,2024-02-28 22:32:00,3680,1006,18763,366,BR,BR,App,Checkout,MASTERCARD,118.84,0.1013,0.2671,35,0,0,0,Approved,,0,0
84874,2024-02-28 22:33:00,14631,10334,25852,1353,BR,BR,App,Adyen,MASTERCARD,14.99,0.8632,0.2567,148,1,1,1,Approved,,0,0
84875,2024-02-28 22:34:00,17286,10674,35698,1632,TH,TH,Web,Adyen,MASTERCARD,60.18,0.0305,0.0466,49,0,0,1,Approved,,0,0
84876,2024-02-28 22:35:00,16778,8453,29453,909,US,US,Web,Adyen,VISA,173.11,0.1688,0.2412,167,0,0,0,Declined,14,0,0
84877,2024-02-28 22:36:00,2617,12292,2814,1477,DE,DE,Web,Adyen,VISA,17.08,0.1591,0.1002,31,0,0,1,Approved,,0,0
84878,2024-02-28 22:37:00,19811,17432,13699,446,TH,TH,App,Checkout,MASTERCARD,44.47,0.2985,0.2184,15,1,0,0,Approved,,0,0
84879,2024-02-28 22:38:00,10689,5849,44568,1464,US,US,Web,Checkout,MASTERCARD,169.44,0.1939,0.0184,112,0,0,0,Approved,,0,1
84880,2024-02-28 22:39:00,574,15310,26318,18,DE,DE,App,Stripe,MASTERCARD,36.84,0.1312,0.312,68,0,0,0,Declined,14,0,0
84881,2024-02-28 22:40:00,20044,3978,31860,786,ID,ID,App,Checkout,MASTERCARD,123.92,0.0602,0.1878,24,0,0,1,Approved,,0,0
84882,2024-02-28 22:41:00,22544,17903,4209,841,PH,PH,Web,Stripe,VISA,48.78,0.2239,0.0927,134,0,0,0,Approved,,0,0
84883,2024-02-28 22:42:00,15644,14635,30027,707,ID,ID,App,Stripe,VISA,34.53,0.0866,0.0843,24,1,0,0,Declined,62,0,0
84884,2024-02-28 22:43:00,10698,7046,39946,1240,IN,IN,App,Stripe,UPI,32.66,0.9206,0.0123,45,0,0,1,Approved,,0,0
84885,2024-02-28 22:44:00,17260,10612,29206,1759,BR,IN,App,Stripe,PIX,153.75,0.134,0.2892,97,0,0,0,Approved,,0,0
84886,2024-02-28 22:45:00,7195,2564,3722,1296,US,US,Web,Checkout,MASTERCARD,68.58,0.1208,0.2208,117,0,0,0,Declined,91,0,0
84887,2024-02-28 22:46:00,23638,7518,13022,1944,PH,PH,Web,Stripe,PayPal,181.86,0.8071,0.0825,55,0,0,1,Approved,,0,1
84888,2024-02-28 22:47:00,23701,17108,7739,1783,PH,PH,App,Stripe,VISA,87.63,0.0621,0.2269,137,0,0,0,Approved,,0,0
84889,2024-02-28 22:48:00,16148,10436,29433,999,US,US,App,Adyen,MASTERCARD,64.35,0.1972,0.1196,84,0,1,1,Declined,59,0,0
84890,2024-02-28 22:49:00,5416,1099,22404,632,BR,BR,App,Checkout,PIX,161.64,0.0085,0.0736,34,0,0,0,Declined,51,0,0
84891,2024-02-28 22:50:00,1736,14651,39753,1240,MX,MX,Web,Checkout,MASTERCARD,275.39,0.0587,0.0192,152,0,0,0,Approved,,0,0
84892,2024-02-28 22:51:00,29523,4896,6416,830,US,US,App,Adyen,MASTERCARD,106.97,0.0958,0.2424,136,0,0,0,Approved,,0,0
84893,2024-02-28 22:52:00,25571,6176,22632,810,TH,TH,App,Stripe,VISA,127.42,0.3766,0.0998,65,0,0,0,Approved,,0,0
84894,2024-02-28 22:53:00,12268,15717,42790,1447,DE,DE,App,Checkout,VISA,75.67,0.0508,0.0792,32,0,0,0,Approved,,0,1
84895,2024-02-28 22:54:00,24229,9785,43738,1798,PH,PH,App,Stripe,MASTERCARD,26.03,0.3175,0.0543,24,0,1,0,Approved,,0,1
84896,2024-02-28 22:55:00,25890,5539,15567,550,DE,DE,App,Stripe,VISA,17.59,0.1597,0.104,38,0,1,0,Approved,,0,1
84897,2024-02-28 22:56:00,2364,3039,17951,490,BR,BR,Web,Stripe,PIX,91.19,0.1532,0.0911,47,0,0,0,Approved,,0,0
84898,2024-02-28 22:57:00,6376,6416,34665,1504,DE,DE,App,Stripe,VISA,28.39,0.163,0.2168,3,0,0,0,Approved,,0,0
84899,2024-02-28 22:58:00,22057,13872,26721,1404,BR,BR,App,Adyen,PIX,84.49,0.02,0.1353,23,0,0,0,Declined,62,0,0
84900,2024-02-28 22:59:00,14478,10064,33267,1150,ID,ID,App,Adyen,MASTERCARD,221.96,0.081,0.1268,254,0,0,2,Approved,,0,1
84901,2024-02-28 23:00:00,22034,17744,38289,1140,ID,ID,App,Stripe,MASTERCARD,41.3,0.8961,0.2281,298,0,0,1,Approved,,0,0
84902,2024-02-28 23:01:00,18349,17903,43777,934,PH,PH,App,Adyen,MASTERCARD,125.64,0.1406,0.2332,219,0,0,0,Declined,51,0,0
84903,2024-02-28 23:02:00,18216,17609,30491,1751,BR,BR,Web,Checkout,PIX,95.65,0.1095,0.2123,28,0,0,0,Approved,,0,0
84904,2024-02-28 23:03:00,29358,1933,34298,471,IN,IN,App,Adyen,VISA,230.6,0.2249,0.0177,4,0,1,1,Approved,,0,0
84905,2024-02-28 23:04:00,21056,7331,19760,1450,IN,IN,Web,Adyen,UPI,199.13,0.3148,0.0676,56,0,0,1,Approved,,0,0
84906,2024-02-28 23:05:00,1252,13426,31496,1326,US,US,App,Stripe,MASTERCARD,86.64,0.0601,0.1483,46,0,0,0,Approved,,0,1
84907,2024-02-28 23:06:00,21738,713,40838,1461,IN,IN,Web,Stripe,VISA,29.86,0.1063,0.7963,75,0,0,1,Declined,14,0,0
84908,2024-02-28 23:07:00,6161,10096,10974,934,IN,IN,App,Stripe,UPI,32.13,0.1127,0.0238,12,1,0,0,Declined,51,0,0
84909,2024-02-28 23:08:00,25447,13074,4722,488,SG,SG,App,Checkout,MASTERCARD,67.79,0.1995,0.0829,119,0,0,0,Approved,,0,0
84910,2024-02-28 23:09:00,27390,10065,20034,990,PH,PH,App,Checkout,PayPal,32.87,0.1189,0.2085,19,0,0,0,Approved,,0,0
84911,2024-02-28 23:10:00,9778,1043,1688,775,ID,ID,App,Checkout,VISA,124.92,0.1836,0.023,365,0,0,0,Declined,12,0,0
84912,2024-02-28 23:11:00,12672,12943,26191,1035,SG,SG,App,Adyen,VISA,112.45,0.9758,0.2232,7,0,0,3,Approved,,0,0
84913,2024-02-28 23:12:00,1586,15775,309,1369,MX,MX,App,Stripe,PayPal,49.45,0.3826,0.145,10,0,0,2,Declined,91,0,0
84914,2024-02-28 23:13:00,5414,16810,26152,539,BR,BR,App,Stripe,PIX,61.4,0.015,0.0801,4,0,0,1,Approved,,0,0
84915,2024-02-28 23:14:00,2360,3016,36952,350,TH,TH,App,Stripe,MASTERCARD,26.89,0.2157,0.0911,11,0,1,0,Approved,,0,0
84916,2024-02-28 23:15:00,2808,4242,13186,823,IN,IN,Web,Stripe,UPI,29.92,0.1254,0.0199,12,0,0,0,Declined,12,0,0
84917,2024-02-28 23:16:00,917,2562,12751,259,IN,IN,Web,Adyen,MASTERCARD,162.29,0.1173,0.2108,24,0,0,0,Approved,,0,0
84918,2024-02-28 23:17:00,20054,4071,20703,1121,PH,PH,App,Checkout,MASTERCARD,44.26,0.2515,0.2594,39,0,0,0,Approved,,0,0
84919,2024-02-28 23:18:00,23802,2229,38134,115,BR,BR,App,Stripe,VISA,215.72,0.1346,0.0533,34,0,0,0,Approved,,0,0
84920,2024-02-28 23:19:00,17901,17434,28389,1057,US,US,App,Stripe,VISA,73.77,0.1202,0.0892,4,0,0,1,Declined,96,0,0
84921,2024-02-28 23:20:00,28096,9992,8366,1886,BR,BR,App,Adyen,PIX,122.1,0.3782,0.0811,55,0,0,0,Approved,,0,0
84922,2024-02-28 23:21:00,1089,12414,7064,419,SG,SG,App,Checkout,VISA,4.4,0.0305,0.1911,331,0,0,0,Approved,,0,0
84923,2024-02-28 23:22:00,5794,12370,16180,833,ID,ID,Web,Adyen,VISA,187.91,0.0892,0.0962,173,0,0,0,Declined,91,0,0
84924,2024-02-28 23:23:00,1314,6049,35576,320,MX,MX,App,Stripe,MASTERCARD,14.96,0.1244,0.0558,119,0,0,0,Declined,51,0,1
84925,2024-02-28 23:24:00,7851,4071,32876,1024,MX,MX,App,Stripe,VISA,110.31,0.1381,0.1508,25,0,0,1,Approved,,0,0
84926,2024-02-28 23:25:00,15608,6761,3216,1513,MX,MX,App,Stripe,VISA,69.11,0.1325,0.168,81,0,0,0,Approved,,0,0
84927,2024-02-28 23:26:00,12842,7548,16808,121,MX,MX,Web,Checkout,MASTERCARD,98.52,0.1002,0.1657,59,0,1,0,Approved,,0,1
84928,2024-02-28 23:27:00,18312,12738,27011,6,DE,DE,App,Checkout,VISA,41.5,0.2465,0.0436,137,0,0,0,Approved,,0,0
84929,2024-02-28 23:28:00,2164,11875,15651,1804,IN,IN,Web,Stripe,UPI,77.86,0.0227,0.0343,129,0,0,1,Approved,,0,0
84930,2024-02-28 23:29:00,15327,9020,8095,311,US,US,Web,Checkout,VISA,132.71,0.0696,0.0965,72,0,0,1,Approved,,0,1
84931,2024-02-28 23:30:00,7788,14801,12593,1100,IN,IN,Web,Checkout,UPI,133.93,0.3902,0.0589,181,0,0,0,Approved,,0,1
84932,2024-02-28 23:31:00,22544,5278,19135,149,PH,PH,Web,Stripe,MASTERCARD,34.58,0.3625,0.0435,134,0,0,0,Approved,,0,0
84933,2024-02-28 23:32:00,13721,5974,43734,86,ID,ID,Web,Stripe,MASTERCARD,1.74,0.2096,0.2502,44,0,0,0,Approved,,0,1
84934,2024-02-28 23:33:00,2704,8963,20401,806,BR,BR,App,Adyen,PIX,46.13,0.1571,0.0057,1,0,0,0,Declined,62,0,1
84935,2024-02-28 23:34:00,24969,12725,25687,1945,IN,IN,App,Checkout,VISA,93.27,0.106,0.2544,33,0,0,1,Declined,51,0,0
84936,2024-02-28 23:35:00,19570,14513,27120,4,IN,IN,App,Adyen,UPI,72.97,0.2089,0.0854,63,0,0,0,Approved,,0,0
84937,2024-02-28 23:36:00,9797,4106,21634,961,US,US,Web,Checkout,VISA,0.62,0.1504,0.0885,182,0,0,0,Approved,,0,0
84938,2024-02-28 23:37:00,7479,27,9602,423,PH,PH,Web,Stripe,MASTERCARD,180.93,0.069,0.0343,144,0,0,0,Approved,,0,1
84939,2024-02-28 23:38:00,12465,4439,7469,814,PH,PH,App,Stripe,MASTERCARD,103.33,0.0903,0.3065,25,0,0,0,Approved,,0,0
84940,2024-02-28 23:39:00,20827,11252,2826,76,BR,BR,Web,Stripe,PIX,65.26,0.2008,0.0227,238,0,0,0,Declined,14,0,0
84941,2024-02-28 23:40:00,7298,14144,29650,404,PH,PH,Web,Stripe,PayPal,39.04,0.1476,0.0891,47,0,0,0,Approved,,0,1
84942,2024-02-28 23:41:00,8693,15417,27783,315,DE,DE,Web,Checkout,VISA,99.87,0.16,0.1026,21,0,0,0,Approved,,0,0
84943,2024-02-28 23:42:00,1428,3151,4285,295,BR,BR,App,Adyen,MASTERCARD,196.26,0.1046,0.066,212,0,0,0,Declined,05,0,0
84944,2024-02-28 23:43:00,3217,11403,14185,449,US,BR,Web,Adyen,VISA,86.71,0.0459,0.2591,13,0,1,1,Declined,12,0,0
84945,2024-02-28 23:44:00,2069,11643,26426,1958,IN,IN,Web,Adyen,VISA,1.23,0.1287,0.0776,13,0,0,0,Approved,,0,0
84946,2024-02-28 23:45:00,25750,14130,43584,1375,DE,DE,App,Stripe,VISA,195.48,0.1123,0.0349,14,0,0,0,Approved,,0,0
84947,2024-02-28 23:46:00,24862,2626,44166,624,US,US,Web,Checkout,PayPal,123.18,0.1231,0.1372,51,0,0,2,Approved,,0,0
84948,2024-02-28 23:47:00,14865,17037,4262,1672,SG,SG,Web,Stripe,VISA,17.93,0.1446,0.1462,92,0,0,0,Approved,,0,0
84949,2024-02-28 23:48:00,7061,15694,14099,1821,US,US,Web,Adyen,MASTERCARD,222.04,0.3462,0.1619,201,0,1,0,Approved,,0,0
84950,2024-02-28 23:49:00,7898,13696,41118,1185,PH,PH,Web,Stripe,VISA,63.94,0.0243,0.1176,47,0,0,1,Approved,,0,0
84951,2024-02-28 23:50:00,16598,7479,18866,1372,DE,DE,App,Checkout,MASTERCARD,65.85,0.2438,0.0213,69,0,0,0,Approved,,0,0
84952,2024-02-28 23:51:00,22926,15378,39777,693,ID,ID,Web,Stripe,VISA,270.41,0.0662,0.0483,40,0,0,1,Approved,,0,1
84953,2024-02-28 23:52:00,7189,7600,6629,1744,US,US,Web,Checkout,MASTERCARD,22.33,0.0841,0.0429,49,0,1,1,Approved,,0,0
84954,2024-02-28 23:53:00,17024,16746,108,1140,IN,PH,App,Stripe,UPI,109.36,0.0979,0.0301,2,0,0,1,Approved,,0,0
84955,2024-02-28 23:54:00,13114,5571,43908,1386,US,US,App,Checkout,VISA,97.32,0.1113,0.1077,40,0,0,1,Approved,,0,0
84956,2024-02-28 23:55:00,5190,15310,18696,785,BR,DE,App,Stripe,PIX,91.93,0.0821,0.0397,23,0,0,0,Approved,,0,0
84957,2024-02-28 23:56:00,10159,8944,10425,1420,IN,IN,App,Stripe,VISA,169.19,0.0752,0.1796,162,0,0,0,Declined,14,0,0
84958,2024-02-28 23:57:00,22137,3397,14874,1131,DE,DE,Web,Stripe,VISA,180.37,0.0872,0.0265,17,0,0,0,Approved,,0,0
84959,2024-02-28 23:58:00,7499,6593,13098,611,ID,ID,App,Stripe,VISA,37.32,0.1545,0.0564,17,0,0,1,Approved,,0,0
84960,2024-02-28 23:59:00,6903,2812,33375,536,DE,DE,Web,Checkout,MASTERCARD,67.17,0.3443,0.1075,3,0,0,1,Approved,,0,0
84961,2024-02-29 00:00:00,3145,11340,29390,911,IN,IN,App,Checkout,VISA,35.21,0.1498,0.1446,22,0,0,0,Approved,,0,0
84962,2024-02-29 00:01:00,14907,1869,34808,561,MX,MX,Web,Stripe,VISA,107.48,0.0506,0.012,42,0,0,0,Approved,,0,0
84963,2024-02-29 00:02:00,14587,9531,26283,75,SG,SG,App,Stripe,MASTERCARD,63.49,0.1502,0.1532,283,0,0,0,Approved,,0,0
